player_id,first_name,last_name,birthdate,school,country,last_affiliation,height,weight,jersey_num,position,team_id,from_year,to_year
700,Keith,Tower,1970-05-15 00:00:00,Notre Dame,USA,Notre Dame/USA,6-11,250.0,,Center,0,1993.0,1996.0
78363,William,Towery,1920-06-20 00:00:00,Western Kentucky,USA,Western Kentucky/USA,6-4,210.0,,Center,1610610024,1948.0,1949.0
1626157,Karl-Anthony,Towns,1995-11-15 00:00:00,Kentucky,USA,Kentucky/USA,7-0,248.0,32,Center-Forward,1610612750,2015.0,2023.0
78365,Raymond,Townsend,1955-12-20 00:00:00,UCLA,USA,UCLA/USA,6-3,175.0,11,Guard,1610612744,1978.0,1981.0
78366,George,Trapp,1948-07-11 00:00:00,Long Beach State,USA,Long Beach State/USA,6-8,205.0,31,Forward,1610612765,1971.0,1976.0
78367,John,Trapp,1945-10-02 00:00:00,UNLV,USA,UNLV/USA,6-7,210.0,31,Forward,1610612745,1968.0,1972.0
1714,Robert,Traylor,1977-02-01 00:00:00,Michigan,USA,Michigan/USA,6-8,284.0,32,Forward-Center,1610612739,1998.0,2004.0
718,Gary,Trent,1974-09-22 00:00:00,Ohio,USA,Ohio/USA,6-8,250.0,20,Forward,1610612750,1995.0,2003.0
2244,Jeff,Trepagnier,1979-07-11 00:00:00,USC,USA,Southern California/USA,6-4,200.0,4,Guard,1610612743,2001.0,2003.0
78651,John,Tresvant,1939-11-06 00:00:00,Seattle,USA,Seattle/USA,6-7,215.0,12,Forward,1610612764,1964.0,1972.0
1629019,Allonzo,Trier,1996-01-17 00:00:00,Arizona,USA,Arizona/USA,6-4,200.0,,Guard,0,2018.0,2019.0
78368,Dick,Triptow,1922-11-03 00:00:00,DePaul,USA,DePaul/USA,6-0,170.0,,Guard,1610612765,1948.0,1949.0
78369,Kelly,Tripucka,1959-02-16 00:00:00,Notre Dame,USA,Notre Dame/USA,6-6,220.0,7,Forward,1610612765,1981.0,1990.0
2456,Cezary,Trybanski,1979-09-22 00:00:00,Znicz Pruszkow,Poland,Znicz Pruszkow/Poland,7-2,240.0,14,Center,1610612763,2002.0,2003.0
2054,Jake,Tsakalidis,1979-06-10 00:00:00,AEK Athens,Greece,AEK Athens/Greece,7-2,290.0,25,Center,1610612756,2000.0,2006.0
78370,John,Tschogl,1950-04-25 00:00:00,California-Santa Barbara,USA,California-Santa Barbara/USA,6-6,206.0,26,Forward,1610612737,1972.0,1974.0
78371,Lou,Tsioropoulos,1930-08-31 00:00:00,Kentucky,USA,Kentucky/USA,6-5,190.0,20,Forward,1610612738,1956.0,1958.0
2401,Nikoloz,Tskitishvili,1983-04-14 00:00:00,Benetton Treviso,Georgia,Benetton Treviso/Georgia,7-0,225.0,15,Forward,1610612743,2002.0,2005.0
78372,Al,Tucker,1943-02-24 00:00:00,Oklahoma Baptist,USA,Oklahoma Baptist/USA,6-8,190.0,35,Forward,1610612760,1967.0,1970.0
201169,Alando,Tucker,1984-02-11 00:00:00,Wisconsin,USA,Wisconsin/USA,6-6,205.0,,Forward,0,2007.0,2009.0
78374,Jim,Tucker,1932-12-11 00:00:00,Duquesne,USA,Duquesne/USA,6-7,185.0,17,Forward,1610612755,1954.0,1956.0
200782,P.J.,Tucker,1985-05-05 00:00:00,Texas,USA,Texas/USA,6-5,245.0,17,Forward,1610612755,2006.0,2023.0
1629730,Rayjon,Tucker,1997-09-24 00:00:00,Arkansas-Little Rock,USA,Arkansas-Little Rock/USA,6-3,209.0,59,Guard,1610612749,2019.0,2021.0
78375,Trent,Tucker,1959-12-20 00:00:00,Minnesota,USA,Minnesota/USA,6-5,193.0,6,Guard,1610612752,1982.0,1992.0
2045,Hedo,Turkoglu,1979-03-19 00:00:00,Efes Pilsen,Turkey,Efes Pilsen/Turkey,6-10,220.0,15,Forward,1610612753,2000.0,2014.0
78377,Andre,Turner,1964-12-13 00:00:00,Memphis,USA,Memphis/USA,5-11,160.0,1,Guard,1610612764,1986.0,1991.0
78385,Bill,Turner,1944-02-18 00:00:00,Akron,USA,Akron/USA,6-7,220.0,34,Forward,1610612744,1967.0,1972.0
78378,Elston,Turner,1959-06-10 00:00:00,Mississippi,USA,Mississippi/USA,6-5,190.0,21,Guard,1610612743,1981.0,1988.0
202323,Evan,Turner,1988-10-27 00:00:00,Ohio State,USA,Ohio State/USA,6-6,220.0,1,Guard-Forward,1610612755,2010.0,2019.0
78379,Henry,Turner,1966-08-18 00:00:00,California State-Fullerton,USA,California State-Fullerton/USA,6-7,200.0,9,Guard,1610612758,1989.0,1994.0
78380,Jack,Turner,1930-06-29 00:00:00,Western Kentucky,USA,Western Kentucky/USA,6-4,170.0,16,Guard,1610612752,1954.0,1954.0
1819,John,Turner,1967-11-30 00:00:00,Phillips,USA,Phillips/USA,6-8,245.0,40,Forward,1610612745,1991.0,1991.0
1626167,Myles,Turner,1996-03-24 00:00:00,Texas,USA,Texas/USA,6-11,250.0,33,Center-Forward,1610612754,2015.0,2023.0
1943,Wayne,Turner,1976-03-22 00:00:00,Kentucky,USA,Kentucky/USA,6-2,190.0,,Guard,0,1999.0,1999.0
78386,Mel,Turpin,1960-12-28 00:00:00,Kentucky,USA,Kentucky/USA,6-11,240.0,50,Center,1610612739,1984.0,1989.0
78387,Dave,Twardzik,1950-09-20 00:00:00,Old Dominion,USA,Old Dominion/USA,6-1,175.0,13,Guard,1610612757,1976.0,1979.0
78388,Jack,Twyman,1934-05-11 00:00:00,Cincinnati,USA,Cincinnati/USA,6-6,210.0,27,Forward,1610612758,1955.0,1965.0
189,B.J.,Tyler,1971-04-30 00:00:00,Texas-Austin,USA,Texas-Austin/USA,6-1,185.0,1,Guard,1610612755,1994.0,1994.0
202719,Jeremy,Tyler,1991-06-21 00:00:00,Tokyo Apache,USA,Tokyo Apache/USA,6-10,250.0,4,Forward,1610612744,2011.0,2013.0
78390,Terry,Tyler,1956-10-30 00:00:00,Detroit,USA,Detroit/USA,6-7,215.0,41,Forward,1610612765,1978.0,1988.0
78391,Charlie,Tyra,1935-08-16 00:00:00,Louisville,USA,Louisville/USA,6-8,230.0,14,Center,1610612752,1957.0,1961.0
202775,Edwin,Ubiles,1986-11-26 00:00:00,Siena,Puerto Rico,Siena/Puerto Rico,6-6,204.0,,Forward-Guard,0,2011.0,2011.0
2757,Beno,Udrih,1982-07-05 00:00:00,Olimpia Milano,Slovenia,Olimpia Milano/Slovenia,6-3,205.0,19,Guard,1610612758,2004.0,2016.0
101146,Roko,Ukic,1984-12-05 00:00:00,Virtus Roma,Croatia,Virtus Roma/Croatia,6-5,190.0,,Guard,0,2007.0,2009.0
1627755,Tyler,Ulis,1996-01-05 00:00:00,Kentucky,USA,Kentucky/USA,5-10,160.0,,Guard,0,2016.0,2018.0
1630649,Stanley,Umude,1999-04-12 00:00:00,Arkansas,USA,Arkansas/USA,6-6,210.0,,Guard,0,2022.0,2022.0
78392,Wes,Unseld,1946-03-14 00:00:00,Louisville,USA,Louisville/USA,6-7,245.0,41,Center,1610612764,1968.0,1980.0
78393,Hal,Uplinger,1929-09-30 00:00:00,Long Island-Brooklyn,USA,Long Island-Brooklyn/USA,6-4,185.0,,Guard,1610610024,1953.0,1953.0
78394,Kelvin,Upshaw,1963-01-24 00:00:00,Utah,USA,Utah/USA,6-2,180.0,5,Guard,1610612742,1988.0,1990.0
1627784,Jarrod,Uthoff,1993-05-19 00:00:00,Iowa,USA,Iowa/USA,6-9,220.0,7,Forward,1610612742,2016.0,2019.0
202386,Ben,Uzoh,1988-03-18 00:00:00,Tulsa,USA,Tulsa/USA,6-3,205.0,18,Guard,1610612751,2010.0,2011.0
201987,Robert,Vaden,1985-03-03 00:00:00,Alabama-Birmingham,USA,Alabama-Birmingham/USA,6-5,205.0,30,Guard-Forward,1610612760,2010.0,2010.0
202685,Jonas,Valanciunas,1992-05-06 00:00:00,Lietuvos rytas Vilnius,Lithuania,Lietuvos rytas Vilnius/Lithuania,6-11,265.0,17,Center,1610612740,2012.0,2023.0
78395,Darnell,Valentine,1959-02-03 00:00:00,Kansas,USA,Kansas/USA,6-2,183.0,1,Guard,1610612757,1981.0,1990.0
1627756,Denzel,Valentine,1993-11-16 00:00:00,Michigan State,USA,Michigan State/USA,6-4,220.0,,Guard,0,2016.0,2021.0
78396,Ron,Valentine,1957-11-27 00:00:00,Old Dominion,USA,Old Dominion/USA,6-7,210.0,42,Forward,1610612743,1980.0,1980.0
78397,John,Vallely,1948-10-03 00:00:00,UCLA,USA,UCLA/USA,6-3,185.0,33,Guard,1610612737,1970.0,1971.0
78398,Dick,Van Arsdale,1943-02-22 00:00:00,Indiana,USA,Indiana/USA,6-5,210.0,5,Guard,1610612756,1965.0,1976.0
78399,Tom,Van Arsdale,1943-02-22 00:00:00,Indiana,USA,Indiana/USA,6-5,202.0,4,Forward,1610612758,1965.0,1976.0
78401,Butch,Van Breda Kolff,1922-10-28 00:00:00,New York University,USA,New York University/USA,6-3,185.0,17,Guard-Forward,1610612752,1946.0,1949.0
78400,Jan,Van Breda Kolff,1951-12-16 00:00:00,Vanderbilt,USA,Vanderbilt/USA,6-7,195.0,22,Forward,1610612751,1976.0,1982.0
89,Nick,Van Exel,1971-11-27 00:00:00,Cincinnati,USA,Cincinnati/USA,6-1,190.0,31,Guard,1610612747,1993.0,2005.0
1496,Keith,Van Horn,1975-10-23 00:00:00,Utah,USA,Utah/USA,6-10,245.0,2,Forward,1610612751,1997.0,2005.0
78406,Norm,Van Lier,1947-04-01 00:00:00,St. Francis (PA),USA,St. Francis (PA)/USA,6-1,173.0,4,Guard,1610612741,1969.0,1978.0
78402,Gene,Vance,1923-02-25 00:00:00,Illinois,USA,Illinois/USA,6-3,195.0,11,Guard,1610610025,1947.0,1951.0
78403,Log,Vander Velden,1971-04-03 00:00:00,Wisconsin-Green Bay,USA,Wisconsin-Green Bay/USA,6-8,215.0,25,Forward,1610612746,1995.0,1995.0
1629020,Jarred,Vanderbilt,1999-04-03 00:00:00,Kentucky,USA,Kentucky/USA,6-8,214.0,2,Forward,1610612747,2018.0,2023.0
78404,Kiki,Vandeweghe,1958-08-01 00:00:00,UCLA,USA,UCLA/USA,6-8,220.0,55,Forward,1610612743,1980.0,1992.0
78407,Nick,Vanos,1963-04-13 00:00:00,Santa Clara,USA,Santa Clara/USA,7-1,255.0,30,Center,1610612756,1985.0,1986.0
2128,David,Vanterpool,1973-03-21 00:00:00,St. Bonaventure,USA,St. Bonaventure/USA,6-5,200.0,22,Guard,1610612764,2000.0,2000.0
2237,Ratko,Varda,1979-05-06 00:00:00,Partizan,Bosnia and Herzegovina,Partizan/Bosnia and Herzegovina,7-1,265.0,50,Center,1610612765,2001.0,2002.0
2760,Anderson,Varejao,1982-09-28 00:00:00,FC Barcelona,Brazil,FC Barcelona/Brazil,6-11,260.0,,Forward,0,2004.0,2020.0
202363,Jarvis,Varnado,1988-03-01 00:00:00,Mississippi State,USA,Mississippi State/USA,6-9,230.0,40,Forward-Center,1610612755,2012.0,2013.0
202349,Greivis,Vasquez,1987-01-16 00:00:00,Maryland,Venezuela,Maryland/Venezuela,6-6,217.0,,Guard,0,2010.0,2016.0
78409,Charles,Vaughn,1940-02-19 00:00:00,Southern Illinois,USA,Southern Illinois/USA,6-3,190.0,10,Guard,1610612737,1962.0,1966.0
710,David,Vaughn,1973-03-23 00:00:00,Memphis,USA,Memphis/USA,6-9,240.0,,Forward,0,1995.0,1998.0
1521,Jacque,Vaughn,1975-02-11 00:00:00,Kansas,USA,Kansas/USA,6-1,190.0,11,Guard,1610612762,1997.0,2008.0
1626173,Rashad,Vaughn,1996-08-16 00:00:00,UNLV,USA,UNLV/USA,6-6,202.0,,Guard,0,2015.0,2017.0
78411,Virgil,Vaughn,1918-05-15 00:00:00,Western Kentucky,USA,Western Kentucky/USA,6-4,205.0,17,Forward,1610612738,1946.0,1946.0
919,Loy,Vaught,1968-02-27 00:00:00,Michigan,USA,Michigan/USA,6-9,240.0,35,Forward-Center,1610612746,1990.0,2000.0
78413,Bob,Verga,1945-09-07 00:00:00,Duke,USA,Duke/USA,6-1,190.0,17,Guard,1610612757,1973.0,1973.0
78414,Peter,Verhoeven,1959-02-15 00:00:00,Fresno State,USA,Fresno State/USA,6-9,215.0,50,Forward,1610612757,1981.0,1986.0
202686,Jan,Vesely,1990-04-24 00:00:00,Partizan,Czech Republic,Partizan/Czech Republic,7-0,242.0,24,Forward,1610612764,2011.0,2013.0
78415,Gundars,Vetra,1967-05-22 00:00:00,VEF Riga,Latvia,VEF Riga/Latvia,6-6,195.0,2,Forward,1610612750,1992.0,1992.0
78416,Joao,Vianna,1966-11-15 00:00:00,Travajara,Brazil,Travajara/Brazil,6-9,215.0,31,Forward,1610612742,1991.0,1991.0
1630492,Luca,Vildoza,1995-08-11 00:00:00,Baskonia,Argentina,Baskonia/Argentina,6-3,190.0,6,Guard,1610612749,2020.0,2021.0
101111,Charlie,Villanueva,1984-08-24 00:00:00,Connecticut,USA,Connecticut/USA,6-11,232.0,3,Forward,1610612765,2005.0,2015.0
1629216,Gabe,Vincent,1996-06-14 00:00:00,California-Santa Barbara,USA,California-Santa Barbara/USA,6-2,200.0,2,Guard,1610612748,2019.0,2023.0
78418,Jay,Vincent,1959-06-10 00:00:00,Michigan State,USA,Michigan State/USA,6-7,220.0,3,Forward,1610612742,1981.0,1989.0
78417,Sam,Vincent,1963-05-18 00:00:00,Michigan State,USA,Michigan State/USA,6-2,185.0,11,Guard,1610612753,1985.0,1991.0
200790,Marcus,Vinicius,1984-05-31 00:00:00,Sao Carlos,Brazil,Sao Carlos/Brazil,6-8,225.0,,Forward,0,2006.0,2007.0
1844,Fred,Vinson,1971-01-28 00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-4,190.0,,Guard,0,1994.0,1999.0
78419,Gary,Voce,1965-11-24 00:00:00,Notre Dame,USA,Notre Dame/USA,6-9,240.0,54,Forward,1610612739,1989.0,1989.0
78420,Floyd,Volker,1921-06-21 00:00:00,Wyoming,USA,Wyoming/USA,6-4,205.0,,Forward,1610610027,1949.0,1949.0
78421,Alexander,Volkov,1964-03-29 00:00:00,Stroitel,Ukraine,Stroitel/Ukraine,6-10,218.0,8,Center,1610612737,1989.0,1991.0
78422,Whitey,Von Nieda,1922-06-19 00:00:00,Penn State,USA,Penn State/USA,,,,,1610610024,1949.0,1949.0
203943,Noah,Vonleh,1995-08-24 00:00:00,Indiana,USA,Indiana/USA,6-10,257.0,,Forward,0,2014.0,2022.0
2063,Jake,Voskuhl,1977-11-01 00:00:00,Connecticut,USA,Connecticut/USA,6-11,255.0,77,Center,1610612756,2000.0,2008.0
78423,Danny,Vranes,1958-10-29 00:00:00,Utah,USA,Utah/USA,6-7,210.0,20,Forward,1610612760,1981.0,1987.0
2582,Slavko,Vranes,1983-01-30 00:00:00,Buducnost,Montenegro,Buducnost/Montenegro,7-5,275.0,,Center,0,2003.0,2003.0
78425,Brett,Vroman,1955-12-25 00:00:00,UNLV,USA,UNLV/USA,7-0,220.0,52,Center,1610612762,1980.0,1980.0
202696,Nikola,Vucevic,1990-10-24 00:00:00,Southern California,Montenegro,Southern California/Montenegro,6-10,260.0,9,Center,1610612741,2011.0,2023.0
2756,Sasha,Vujacic,1984-03-08 00:00:00,Udine,Slovenia,Udine/Slovenia,6-7,195.0,18,Guard,1610612747,2004.0,2016.0
1629731,Dean,Wade,1996-11-20 00:00:00,Kansas State,USA,Kansas State/USA,6-9,228.0,32,Forward-Center,1610612739,2019.0,2023.0
78426,Mark,Wade,1965-10-15 00:00:00,UNLV,USA,UNLV/USA,5-11,160.0,10,Guard,1610612744,1987.0,1989.0
78427,Clint,Wager,1920-01-20 00:00:00,St. Mary's (MN),USA,St. Mary's (MN)/USA,6-5,210.0,17,Center,1610612765,1949.0,1949.0
2402,Dajuan,Wagner,1983-02-04 00:00:00,Memphis,USA,Memphis/USA,6-3,200.0,,Guard,0,2002.0,2006.0
78428,Danny,Wagner,1922-08-01 00:00:00,Texas-Austin,USA,Texas-Austin/USA,6-0,170.0,,Guard,1610610033,1949.0,1949.0
78429,Milt,Wagner,1963-02-20 00:00:00,Louisville,USA,Louisville/USA,6-5,185.0,25,Guard,1610612747,1987.0,1990.0
1630688,Ish,Wainright,1994-09-12 00:00:00,Baylor,USA,Baylor/USA,6-5,250.0,12,Forward,1610612756,2021.0,2023.0
203079,Dion,Waiters,1991-12-10 00:00:00,Syracuse,USA,Syracuse/USA,6-3,210.0,18,Guard,1610612739,2012.0,2019.0
78431,Andre,Wakefield,1955-01-11 00:00:00,Loyola-Chicago,USA,Loyola-Chicago/USA,6-2,175.0,15,Guard,1610612765,1978.0,1979.0
78432,Neal,Walk,1948-07-29 00:00:00,Florida,USA,Florida/USA,6-10,220.0,41,Center,1610612756,1969.0,1976.0
78433,Andy,Walker,1955-03-25 00:00:00,Niagara,USA,Niagara/USA,6-4,190.0,41,Guard,1610612762,1976.0,1976.0
952,Antoine,Walker,1976-08-12 00:00:00,Kentucky,USA,Kentucky/USA,6-9,245.0,24,Forward,1610612738,1996.0,2007.0
78434,Brady,Walker,1921-03-15 00:00:00,Brigham Young,USA,Brigham Young/USA,6-6,205.0,,Forward,1610610024,1948.0,1951.0
78435,Chet,Walker,1940-02-22 00:00:00,Bradley,USA,Bradley/USA,6-7,212.0,25,Forward,1610612755,1962.0,1974.0
78437,Darrell,Walker,1961-03-09 00:00:00,Arkansas,USA,Arkansas/USA,6-4,180.0,20,Guard,1610612764,1983.0,1992.0
78436,Foots,Walker,1951-05-21 00:00:00,West Georgia,USA,West Georgia/USA,6-1,172.0,1,Guard,1610612739,1974.0,1983.0
201611,Henry,Walker,1987-10-09 00:00:00,Kansas State,USA,Kansas State/USA,6-6,235.0,5,Forward,1610612752,2008.0,2014.0
78438,Horace,Walker,1938-04-17 00:00:00,Michigan State,USA,Michigan State/USA,6-3,210.0,15,Forward,1610612764,1961.0,1961.0
78439,Jimmy,Walker,1944-04-08 00:00:00,Providence,USA,Providence/USA,6-3,195.0,24,Guard,1610612765,1967.0,1975.0
202689,Kemba,Walker,1990-05-08 00:00:00,Connecticut,USA,Connecticut/USA,6-0,184.0,,Guard,0,2011.0,2022.0
78440,Kenny,Walker,1964-08-18 00:00:00,Kentucky,USA,Kentucky/USA,6-8,210.0,15,Forward,1610612752,1986.0,1994.0
1630640,MJ,Walker,1998-03-28 00:00:00,Florida State,USA,Florida State/USA,6-5,213.0,,Guard,0,2021.0,2021.0
78441,Phil,Walker,1956-03-20 00:00:00,Millersville,USA,Millersville/USA,6-3,180.0,20,Guard,1610612764,1977.0,1977.0
955,Samaki,Walker,1976-02-25 00:00:00,Louisville,USA,Louisville/USA,6-9,260.0,,Forward,0,1996.0,2005.0
78442,Wally,Walker,1954-07-18 00:00:00,Virginia,USA,Virginia/USA,6-8,190.0,42,Forward,1610612760,1976.0,1983.0
1629022,Lonnie,Walker IV,1998-12-14 00:00:00,Miami,USA,Miami/USA,6-4,204.0,4,Guard-Forward,1610612747,2018.0,2023.0
202322,John,Wall,1990-09-06 00:00:00,Kentucky,USA,Kentucky/USA,6-3,210.0,,Guard,0,2010.0,2022.0
2222,Gerald,Wallace,1982-07-23 00:00:00,Alabama,USA,Alabama/USA,6-7,220.0,45,Forward,1610612766,2001.0,2014.0
961,John,Wallace,1974-02-09 00:00:00,Syracuse,USA,Syracuse/USA,6-9,225.0,22,Forward,1610612761,1996.0,2003.0
78443,Michael,Wallace,1918-07-12 00:00:00,Scranton,USA,Scranton/USA,6-1,185.0,,Guard,1610610035,1946.0,1946.0
739,Rasheed,Wallace,1974-09-17 00:00:00,North Carolina,USA,North Carolina/USA,6-11,230.0,,Forward-Center,0,1995.0,2012.0
1627820,Tyrone,Wallace,1994-06-10 00:00:00,California,USA,California/USA,6-5,198.0,,Guard,0,2017.0,2021.0
78444,Dwight,Waller,1945-10-05 00:00:00,Tennessee State,USA,Tennessee State/USA,6-6,220.0,16-34,Forward,1610612737,1968.0,1968.0
78445,Jamie,Waller,1964-11-20 00:00:00,Virginia Union,USA,Virginia Union/USA,6-4,215.0,15,Forward,1610612751,1987.0,1987.0
78446,Jim,Walsh,1931-08-29 00:00:00,Stanford,USA,Stanford/USA,6-4,195.0,20,Forward,1610612744,1957.0,1957.0
101190,Matt,Walsh,1982-12-02 00:00:00,Florida,USA,Florida/USA,6-6,220.0,,Guard-Forward,0,2005.0,2005.0
777,Rex,Walters,1970-03-12 00:00:00,Kansas,USA,Kansas/USA,6-4,190.0,,Guard,0,1993.0,1999.0
78448,Rabbit,Walthour,1905-04-11 00:00:00,Benjamin Franklin HS (NY),USA,Benjamin Franklin HS (NY)/USA,5-11,163.0,,Guard,1610612737,1953.0,1953.0
78449,Lloyd,Walton,1953-11-23 00:00:00,Marquette,USA,Marquette/USA,6-0,160.0,11  12,Guard,1610612749,1976.0,1980.0
2575,Luke,Walton,1980-03-28 00:00:00,Arizona,USA,Arizona/USA,6-8,235.0,4,Forward,1610612747,2003.0,2012.0
1628476,Derrick,Walton Jr.,1995-04-03 00:00:00,Michigan,USA,Michigan/USA,6-0,185.0,,Guard,0,2017.0,2021.0
202954,Brad,Wanamaker,1989-07-25 00:00:00,Pittsburgh,USA,Pittsburgh/USA,6-3,210.0,,Guard,0,2018.0,2021.0
78453,Bobby,Wanzer,1921-06-04 00:00:00,Seton Hall,USA,Seton Hall/USA,6-0,170.0,9,Guard,1610612758,1948.0,1956.0
369,Charlie,Ward,1970-10-12 00:00:00,Florida State,USA,Florida State/USA,6-2,185.0,,Guard,0,1994.0,2004.0
78455,Gerry,Ward,1941-09-06 00:00:00,Boston College,USA,Boston College/USA,6-4,195.0,6,Guard,1610612741,1963.0,1966.0
78456,Henry,Ward,1952-01-30 00:00:00,Jackson State,USA,Jackson State/USA,6-4,195.0,15,Guard,1610612759,1976.0,1976.0
203810,Casper,Ware,1990-01-17 00:00:00,Long Beach State,USA,Long Beach State/USA,,,,,0,2013.0,2017.0
78457,Jim,Ware,1944-05-02 00:00:00,Oklahoma City,USA,Oklahoma City/USA,6-7,210.0,27,Forward,1610612758,1966.0,1967.0
78458,Ben,Warley,1936-09-04 00:00:00,Tennessee State,USA,Tennessee State/USA,6-5,200.0,33,Forward,1610612755,1962.0,1966.0
78460,Cornell,Warner,1948-08-12 00:00:00,Jackson State,USA,Jackson State/USA,6-9,220.0,20-30,Forward,1610612749,1970.0,1976.0
1627866,Jameel,Warney,1994-01-31 00:00:00,Stony Brook,USA,Stony Brook/USA,6-8,260.0,,Forward,0,2017.0,2017.0
78461,Johnny,Warren,1947-07-07 00:00:00,St. John's (NY),USA,St. John's (NY)/USA,6-3,180.0,,Guard,1610612739,1969.0,1973.0
203933,T.J.,Warren,1993-09-05 00:00:00,North Carolina State,USA,North Carolina State/USA,6-8,220.0,21,Forward,1610612756,2014.0,2023.0
202378,Willie,Warren,1989-10-22 00:00:00,Oklahoma,USA,Oklahoma/USA,6-4,203.0,13,Guard,1610612746,2010.0,2010.0
78462,Bryan,Warrick,1959-07-22 00:00:00,St. Joseph's (PA),USA,St. Joseph's (PA)/USA,6-5,195.0,12,Guard,1610612764,1982.0,1985.0
101124,Hakim,Warrick,1982-07-08 00:00:00,Syracuse,USA,Syracuse/USA,6-9,219.0,,Forward,0,2005.0,2012.0
78463,Chris,Washburn,1965-05-13 00:00:00,North Carolina State,USA,North Carolina State/USA,6-11,225.0,50,Center,1610612744,1986.0,1987.0
1627395,Julian,Washburn,1991-12-18 00:00:00,Texas-El Paso,USA,Texas-El Paso/USA,6-8,209.0,4,Forward-Guard,1610612763,2018.0,2018.0
78469,Bobby,Washington,1947-07-11 00:00:00,Eastern Kentucky,USA,Eastern Kentucky/USA,5-11,175.0,17,Guard,1610612739,1970.0,1971.0
200827,Darius,Washington,1985-12-06 00:00:00,Memphis,USA,Memphis/USA,6-2,195.0,,Guard,0,2007.0,2007.0
78464,Duane,Washington,1964-08-31 00:00:00,Middle Tennessee State,USA,Middle Tennessee State/USA,6-4,195.0,10,Guard,1610612751,1987.0,1992.0
78465,Dwayne,Washington,1964-01-06 00:00:00,Syracuse,USA,Syracuse/USA,6-2,190.0,31,Guard,1610612751,1986.0,1988.0
78466,Jim,Washington,1943-07-01 00:00:00,Villanova,USA,Villanova/USA,6-7,210.0,12,Forward,1610612737,1965.0,1975.0
78467,Kermit,Washington,1951-09-17 00:00:00,American,USA,American/USA,6-8,230.0,3,Forward,1610612747,1973.0,1987.0
78468,Richard,Washington,1955-07-15 00:00:00,UCLA,USA,UCLA/USA,6-10,220.0,31,Forward,1610612758,1976.0,1981.0
78471,Wilson,Washington,1955-08-03 00:00:00,Old Dominion,USA,Old Dominion/USA,6-9,227.0,42,Forward,1610612751,1977.0,1978.0
1630613,Duane,Washington Jr.,2000-03-24 00:00:00,Ohio State,Germany,Ohio State/Germany,6-2,197.0,4,Guard,1610612752,2021.0,2023.0
1631102,TyTy,Washington Jr.,2001-11-15 00:00:00,Kentucky,USA,Kentucky/USA,6-3,195.0,0,Guard,1610612745,2022.0,2023.0
1629682,Tremont,Waters,1998-01-10 00:00:00,Louisiana State,USA,Louisiana State/USA,5-10,175.0,,Guard,0,2019.0,2021.0
1630322,Lindy,Waters III,1997-07-28 00:00:00,Oklahoma State,USA,Oklahoma State/USA,6-6,210.0,12,Forward,1610612760,2021.0,2023.0
201208,Darryl,Watkins,1984-11-08 00:00:00,Syracuse,USA,Syracuse/USA,6-11,258.0,31,Center,1610612758,2007.0,2011.0
201228,C.J.,Watson,1984-04-17 00:00:00,Tennessee,USA,Tennessee/USA,6-2,175.0,32,Guard,1610612744,2007.0,2016.0
2248,Earl,Watson,1979-06-12 00:00:00,UCLA,USA,UCLA/USA,6-1,199.0,17,Guard,1610612760,2001.0,2013.0
320,Jamie,Watson,1972-02-23 00:00:00,South Carolina,USA,South Carolina/USA,6-7,190.0,,Forward,0,1994.0,1998.0
1628778,Paul,Watson,1994-12-30 00:00:00,Fresno State,USA,Fresno State/USA,6-6,210.0,,Guard,0,2019.0,2021.0
1631212,Peyton,Watson,2002-09-11 00:00:00,UCLA,USA,UCLA/USA,6-7,200.0,8,Guard,1610612743,2022.0,2023.0
78474,Ron,Watts,1943-05-21 00:00:00,Wake Forest,USA,Wake Forest/USA,6-6,210.0,12,Forward,1610612738,1965.0,1966.0
78473,Slick,Watts,1951-07-22 00:00:00,Xavier of Louisiana,USA,Xavier of Louisiana/USA,6-1,175.0,00,Guard,1610612760,1973.0,1978.0
203146,Maalik,Wayns,1991-05-02 00:00:00,Villanova,USA,Villanova/USA,6-1,195.0,,Guard,0,2012.0,2013.0
204033,David,Wear,1990-09-21 00:00:00,UCLA,USA,UCLA/USA,6-10,230.0,,Forward,0,2014.0,2014.0
204037,Travis,Wear,1990-09-21 00:00:00,UCLA,USA,UCLA/USA,6-10,225.0,21,Forward,1610612752,2014.0,2017.0
221,Clar.,Weatherspoon,1970-09-08 00:00:00,Southern Mississippi,USA,Southern Mississippi/USA,6-7,270.0,30,Forward,1610612755,1992.0,2004.0
78475,Nick,Weatherspoon,1950-07-20 00:00:00,Illinois,USA,Illinois/USA,6-7,195.0,12,Forward,1610612764,1973.0,1979.0
201602,Kyle,Weaver,1986-02-18 00:00:00,Washington State,USA,Washington State/USA,6-6,201.0,,Guard,0,2008.0,2010.0
78477,Jeff,Webb,1948-07-06 00:00:00,Kansas State,USA,Kansas State/USA,6-4,170.0,10,Guard,1610612749,1970.0,1971.0
78478,Marcus,Webb,1970-05-09 00:00:00,Alabama,USA,Alabama/USA,6-9,255.0,41,Forward,1610612738,1992.0,1992.0
892,Spud,Webb,1963-07-13 00:00:00,North Carolina State,USA,North Carolina State/USA,5-6,133.0,,Guard,0,1985.0,1997.0
